transaction_id,date,category,product,revenue,cogs,region,gross_profit,net_profit,net_margin
TXN-01756,2023-09-28,Electronics,Product B,3177.03,1340.82,North America,1836.2100000000003,1200.804,0.378
TXN-01757,2023-07-27,Electronics,Product C,2617.8,1090.33,North America,1527.4700000000003,1003.9100000000002,0.3835
TXN-01758,2023-01-27,Electronics,Product A,303.27,1667.46,EMEA,-1364.19,-1424.844,-4.6983
TXN-01759,2023-03-13,Electronics,Product B,1202.65,258.93,APAC,943.72,703.19,0.5847
TXN-01760,2023-03-01,Electronics,Product A,2485.41,268.27,North America,2217.14,1720.058,0.6921
TXN-01761,2023-05-25,Consulting,Product A,1585.66,1118.07,EMEA,467.59000000000015,150.45800000000008,0.0949
TXN-01762,2023-04-03,Hardware,Product C,949.73,1893.29,APAC,-943.56,-1133.5059999999999,-1.1935
TXN-01763,2023-11-05,Software,Product B,2545.46,835.85,EMEA,1709.6100000000001,1200.518,0.4716
TXN-01764,2023-01-08,Consulting,Product C,1647.91,660.61,EMEA,987.3000000000001,657.7180000000001,0.3991
TXN-01765,2023-03-20,Hardware,Product C,1327.63,1217.31,North America,110.32000000000016,-155.20599999999985,-0.1169
TXN-01766,2023-01-27,Electronics,Product A,2346.73,1861.59,APAC,485.1400000000001,15.794000000000096,0.0067
TXN-01767,2023-06-23,Hardware,Product C,709.76,1675.49,EMEA,-965.73,-1107.682,-1.5606
TXN-01768,2023-02-19,Hardware,Product B,4642.34,1991.01,APAC,2651.33,1722.8619999999999,0.3711
TXN-01769,2023-07-18,Electronics,Product C,4345.13,54.91,North America,4290.22,3421.1940000000004,0.7874
TXN-01770,2023-12-15,Electronics,Product C,3552.72,234.59,APAC,3318.1299999999997,2607.586,0.734
TXN-01771,2023-06-30,Electronics,Product C,575.76,1222.84,EMEA,-647.0799999999999,-762.232,-1.3239
TXN-01772,2023-01-24,Software,Product A,3890.59,1642.95,EMEA,2247.6400000000003,1469.5220000000004,0.3777
TXN-01773,2023-11-12,Electronics,Product B,4049.39,577.64,APAC,3471.75,2661.872,0.6574
TXN-01774,2023-02-15,Software,Product A,3850.43,486.03,EMEA,3364.3999999999996,2594.3139999999994,0.6738
TXN-01775,2023-01-15,Electronics,Product A,614.13,1576.08,EMEA,-961.9499999999999,-1084.7759999999998,-1.7664
TXN-01776,2023-06-02,Software,Product A,3237.34,122.2,EMEA,3115.1400000000003,2467.6720000000005,0.7623
TXN-01777,2023-08-10,Hardware,Product A,4179.91,745.07,North America,3434.8399999999997,2598.8579999999997,0.6217
TXN-01778,2023-07-25,Consulting,Product A,2907.9,1016.56,North America,1891.3400000000001,1309.7600000000002,0.4504
TXN-01779,2023-09-30,Hardware,Product B,3249.72,1125.09,EMEA,2124.63,1474.6860000000001,0.4538
TXN-01780,2023-08-24,Hardware,Product C,2318.9,1459.94,APAC,858.96,395.18,0.1704
TXN-01781,2023-12-06,Electronics,Product A,2667.1,716.14,North America,1950.96,1417.54,0.5315
TXN-01782,2023-08-16,Software,Product A,220.17,1229.24,APAC,-1009.07,-1053.104,-4.7831
TXN-01783,2023-01-09,Consulting,Product B,3212.87,1174.9,EMEA,2037.9699999999998,1395.3959999999997,0.4343
TXN-01784,2023-06-15,Electronics,Product B,453.16,1099.76,EMEA,-646.5999999999999,-737.232,-1.6269
TXN-01785,2023-11-15,Electronics,Product C,2203.32,1284.56,APAC,918.7600000000002,478.0960000000002,0.217
TXN-01786,2023-08-02,Electronics,Product B,1498.64,526.3,North America,972.3400000000001,672.6120000000001,0.4488
TXN-01787,2023-04-27,Hardware,Product C,2749.87,178.45,APAC,2571.42,2021.446,0.7351
TXN-01788,2023-12-10,Software,Product A,710.41,247.35,APAC,463.05999999999995,320.97799999999995,0.4518
TXN-01789,2023-03-13,Software,Product A,3473.63,456.92,EMEA,3016.71,2321.984,0.6685
TXN-01790,2023-03-05,Consulting,Product C,3985.31,1005.39,North America,2979.92,2182.858,0.5477
TXN-01791,2023-07-24,Software,Product B,858.6,1682.48,APAC,-823.88,-995.6,-1.1596
TXN-01792,2023-07-28,Software,Product C,566.35,1405.57,North America,-839.2199999999999,-952.4899999999999,-1.6818
TXN-01793,2023-03-13,Electronics,Product B,770.3,1580.19,EMEA,-809.8900000000001,-963.95,-1.2514
TXN-01794,2023-10-04,Electronics,Product A,4391.78,708.44,North America,3683.3399999999997,2804.9839999999995,0.6387
TXN-01795,2023-10-01,Hardware,Product B,2664.54,815.26,EMEA,1849.28,1316.3719999999998,0.494
TXN-01796,2023-11-16,Electronics,Product C,2362.94,793.43,North America,1569.5100000000002,1096.9220000000003,0.4642
TXN-01797,2023-12-04,Electronics,Product C,578.22,391.83,APAC,186.39000000000004,70.74600000000004,0.1224
TXN-01798,2023-04-05,Electronics,Product A,3265.3,131.82,EMEA,3133.48,2480.42,0.7596
TXN-01799,2023-06-15,Electronics,Product B,4346.6,1185.92,APAC,3160.6800000000003,2291.36,0.5272
TXN-01800,2023-02-01,Hardware,Product B,0.0,1978.54,Unknown,-1978.54,-1978.54,0.0
TXN-01801,2023-01-11,Electronics,Product B,3148.97,341.99,North America,2806.9799999999996,2177.1859999999997,0.6914
TXN-01802,2023-10-28,Consulting,Product A,422.63,102.9,North America,319.73,235.204,0.5565
TXN-01803,2023-08-05,Consulting,Product B,606.37,1561.27,EMEA,-954.9,-1076.174,-1.7748
TXN-01804,2023-10-16,Consulting,Product C,294.08,512.65,EMEA,-218.57,-277.38599999999997,-0.9432
TXN-01805,2023-04-12,Consulting,Product B,1324.52,1660.99,EMEA,-336.47,-601.374,-0.454
TXN-01806,2023-09-24,Electronics,Product A,721.52,1410.83,North America,-689.31,-833.6139999999999,-1.1554
TXN-01807,2023-08-02,Consulting,Product B,1337.24,1891.89,EMEA,-554.6500000000001,-822.0980000000002,-0.6148
TXN-01808,2023-06-28,Electronics,Product B,1956.04,823.77,EMEA,1132.27,741.0619999999999,0.3789
TXN-01809,2023-03-29,Hardware,Product C,4717.76,1327.32,APAC,3390.4400000000005,2446.8880000000004,0.5187
TXN-01810,2023-02-10,Consulting,Product B,3071.36,935.06,EMEA,2136.3,1522.0280000000002,0.4956
TXN-01811,2023-03-17,Software,Product C,4183.12,1264.87,APAC,2918.25,2081.626,0.4976
TXN-01812,2023-02-15,Consulting,Product C,3566.24,904.7,APAC,2661.54,1948.292,0.5463
TXN-01813,2023-06-09,Consulting,Product A,606.89,385.38,APAC,221.51,100.13199999999999,0.165
TXN-01814,2023-03-21,Electronics,Product C,3692.81,1020.72,North America,2672.09,1933.5280000000002,0.5236
TXN-01815,2023-11-06,Consulting,Product C,1411.74,1061.88,APAC,349.8599999999999,67.51199999999989,0.0478
TXN-01816,2023-03-27,Software,Product A,3213.58,1623.1,EMEA,1590.48,947.764,0.2949
TXN-01817,2023-04-02,Electronics,Product C,1737.76,1473.69,North America,264.06999999999994,-83.48200000000008,-0.048
TXN-01818,2023-05-28,Electronics,Product A,4988.48,1330.95,North America,3657.5299999999997,2659.834,0.5332
TXN-01819,2023-06-10,Hardware,Product B,1354.58,235.64,North America,1118.94,848.0240000000001,0.626
TXN-01820,2023-07-21,Hardware,Product A,1431.7,1444.03,North America,-12.329999999999927,-298.66999999999996,-0.2086
TXN-01821,2023-08-30,Consulting,Product C,4656.83,1005.61,North America,3651.22,2719.854,0.5841
TXN-01822,2023-12-19,Hardware,Product A,171.99,1789.26,North America,-1617.27,-1651.668,-9.6033
TXN-01823,2023-01-02,Hardware,Product C,3498.61,1840.54,North America,1658.0700000000002,958.3480000000001,0.2739
TXN-01824,2023-08-13,Hardware,Product B,3640.37,119.76,APAC,3520.6099999999997,2792.5359999999996,0.7671
TXN-01825,2023-10-16,Electronics,Product A,4190.07,1643.08,EMEA,2546.99,1708.9759999999997,0.4079
TXN-01826,2023-08-21,Electronics,Product B,4873.47,85.02,EMEA,4788.45,3813.756,0.7826
TXN-01827,2023-03-18,Electronics,Product C,4879.23,740.67,APAC,4138.5599999999995,3162.7139999999995,0.6482
TXN-01828,2023-04-26,Hardware,Product C,373.12,1089.18,APAC,-716.0600000000001,-790.6840000000001,-2.1191
TXN-01829,2023-06-03,Electronics,Product B,4118.1,304.72,North America,3813.38,2989.76,0.726
TXN-01830,2023-04-13,Hardware,Product A,3249.23,1495.16,North America,1754.07,1104.224,0.3398
TXN-01831,2023-07-13,Electronics,Product A,3254.34,26.63,APAC,3227.71,2576.842,0.7918
TXN-01832,2023-06-15,Electronics,Product C,685.33,345.51,North America,339.82000000000005,202.75400000000005,0.2958
TXN-01833,2023-12-25,Software,Product B,3268.43,1165.79,EMEA,2102.64,1448.9539999999997,0.4433
TXN-01834,2023-03-31,Consulting,Product B,4913.29,1431.63,EMEA,3481.66,2499.002,0.5086
TXN-01835,2023-06-23,Hardware,Product A,4563.5,1834.12,North America,2729.38,1816.68,0.3981
TXN-01836,2023-05-02,Software,Product A,2223.7,1413.94,North America,809.7599999999998,365.01999999999975,0.1641
TXN-01837,2023-05-23,Electronics,Product A,247.74,1346.84,North America,-1099.1,-1148.648,-4.6365
TXN-01838,2023-04-16,Hardware,Product B,1843.35,794.74,EMEA,1048.61,679.9399999999998,0.3689
TXN-01839,2023-11-01,Electronics,Product A,4140.63,12.56,North America,4128.07,3299.9439999999995,0.797
TXN-01840,2023-12-26,Consulting,Product A,3522.42,249.12,APAC,3273.3,2568.8160000000003,0.7293
TXN-01841,2023-11-13,Software,Product C,2323.75,1073.76,North America,1249.99,785.24,0.3379
TXN-01842,2023-05-03,Consulting,Product A,322.75,1353.51,APAC,-1030.76,-1095.31,-3.3937
TXN-01843,2023-01-09,Software,Product A,2163.13,840.72,North America,1322.41,889.7840000000001,0.4113
TXN-01844,2023-09-19,Electronics,Product B,2371.67,1464.05,North America,907.6200000000001,433.28600000000006,0.1827
TXN-01845,2023-03-14,Consulting,Product B,4646.35,1048.51,EMEA,3597.84,2668.57,0.5743
TXN-01846,2023-12-25,Consulting,Product C,3223.38,157.61,APAC,3065.77,2421.094,0.7511
TXN-01847,2023-08-11,Electronics,Product A,1592.68,392.11,APAC,1200.5700000000002,882.0340000000001,0.5538
TXN-01848,2023-02-10,Consulting,Product C,2650.33,1681.6,APAC,968.73,438.664,0.1655
TXN-01849,2023-07-23,Hardware,Product B,376.97,1452.58,EMEA,-1075.61,-1151.004,-3.0533
TXN-01850,2023-09-21,Software,Product C,0.0,1790.58,APAC,-1790.58,-1790.58,0.0
TXN-01851,2023-11-24,Software,Product B,1832.3,243.94,EMEA,1588.36,1221.8999999999999,0.6669
TXN-01852,2023-06-27,Software,Product C,2415.44,1980.54,North America,434.9000000000001,-48.18799999999993,-0.0199
TXN-01853,2023-12-14,Hardware,Product C,1808.66,426.72,North America,1381.94,1020.2080000000001,0.5641
TXN-01854,2023-11-14,Software,Product A,3428.43,33.44,APAC,3394.99,2709.3039999999996,0.7902
TXN-01855,2023-03-25,Electronics,Product C,3328.05,1994.87,North America,1333.1800000000003,667.5700000000002,0.2006
TXN-01856,2023-11-14,Consulting,Product A,3590.85,569.34,North America,3021.5099999999998,2303.3399999999997,0.6414
TXN-01857,2023-04-21,Hardware,Product A,1377.31,1339.36,APAC,37.950000000000045,-237.51199999999994,-0.1724
TXN-01858,2023-09-08,Software,Product A,1612.56,361.6,North America,1250.96,928.4480000000001,0.5758
TXN-01859,2023-01-07,Electronics,Product A,669.99,1164.65,APAC,-494.6600000000001,-628.6580000000001,-0.9383
TXN-01860,2023-03-25,Consulting,Product C,3294.77,1809.03,APAC,1485.74,826.786,0.2509
TXN-01861,2023-07-27,Consulting,Product B,247.0,647.16,North America,-400.15999999999997,-449.55999999999995,-1.8201
TXN-01862,2023-11-10,Hardware,Product B,3008.53,1343.81,North America,1664.7200000000003,1063.0140000000001,0.3533
TXN-01863,2023-01-22,Hardware,Product B,4354.99,383.93,North America,3971.06,3100.062,0.7118
TXN-01864,2023-01-03,Hardware,Product C,4459.62,1253.34,North America,3206.2799999999997,2314.3559999999998,0.519
TXN-01865,2023-05-07,Electronics,Product A,2272.74,679.54,North America,1593.1999999999998,1138.6519999999998,0.501
TXN-01866,2023-10-24,Electronics,Product B,2323.55,430.3,EMEA,1893.2500000000002,1428.5400000000002,0.6148
TXN-01867,2023-07-07,Hardware,Product C,431.0,633.23,North America,-202.23000000000002,-288.43,-0.6692
TXN-01868,2023-12-28,Software,Product A,3370.29,365.89,EMEA,3004.4,2330.342,0.6914
TXN-01869,2023-01-14,Consulting,Product B,4115.23,1804.81,APAC,2310.4199999999996,1487.3739999999998,0.3614
TXN-01870,2023-01-12,Consulting,Product A,1261.04,800.4,North America,460.64,208.432,0.1653
TXN-01871,2023-03-28,Electronics,Product B,2135.44,498.11,North America,1637.33,1210.242,0.5667
TXN-01872,2023-01-12,Consulting,Product B,4202.25,902.33,North America,3299.92,2459.4700000000003,0.5853
TXN-01873,2023-01-25,Software,Product B,4391.75,647.87,APAC,3743.88,2865.53,0.6525
TXN-01874,2023-10-28,Consulting,Product A,1253.74,1491.39,EMEA,-237.6500000000001,-488.39800000000014,-0.3896
TXN-01875,2023-08-31,Electronics,Product C,2775.32,1942.73,EMEA,832.5900000000001,277.52600000000007,0.1
TXN-01876,2023-05-02,Electronics,Product A,1002.84,881.69,North America,121.14999999999998,-79.41800000000003,-0.0792
TXN-01877,2023-05-27,Software,Product B,554.3,1723.46,North America,-1169.16,-1280.02,-2.3093
TXN-01878,2023-02-24,Software,Product A,4560.05,1136.07,North America,3423.9800000000005,2511.9700000000003,0.5509
TXN-01879,2023-08-26,Consulting,Product C,4111.51,322.9,North America,3788.61,2966.308,0.7215
TXN-01880,2023-12-22,Consulting,Product A,3812.17,1384.34,APAC,2427.83,1665.3959999999997,0.4369
TXN-01881,2023-06-22,Electronics,Product C,291.39,1031.73,North America,-740.34,-798.618,-2.7407
TXN-01882,2023-08-09,Software,Product C,4226.46,1304.71,APAC,2921.75,2076.458,0.4913
TXN-01883,2023-04-29,Software,Product A,2218.32,1780.48,North America,437.84000000000015,-5.823999999999899,-0.0026
TXN-01884,2023-11-05,Software,Product B,1744.86,886.46,EMEA,858.3999999999999,509.4279999999999,0.292
TXN-01885,2023-07-02,Consulting,Product C,2755.06,1803.34,EMEA,951.72,400.70799999999997,0.1454
TXN-01886,2023-10-15,Software,Product A,502.2,1503.83,North America,-1001.6299999999999,-1102.07,-2.1945
TXN-01887,2023-11-03,Electronics,Product C,3795.4,982.32,North America,2813.08,2054.0,0.5412
TXN-01888,2023-10-27,Electronics,Product B,2933.05,1210.41,APAC,1722.64,1136.0300000000002,0.3873
TXN-01889,2023-03-23,Consulting,Product A,973.62,657.91,North America,315.71000000000004,120.98600000000002,0.1243
TXN-01890,2023-07-30,Hardware,Product A,981.75,1967.36,North America,-985.6099999999999,-1181.96,-1.2039
TXN-01891,2023-05-30,Consulting,Product A,962.03,1338.03,North America,-376.0,-568.406,-0.5908
TXN-01892,2023-02-06,Hardware,Product B,332.16,97.26,EMEA,234.90000000000003,168.46800000000002,0.5072
TXN-01893,2023-12-18,Software,Product C,2959.6,659.98,APAC,2299.62,1707.6999999999998,0.577
TXN-01894,2023-11-08,Consulting,Product A,4209.72,1250.4,EMEA,2959.32,2117.376,0.503
TXN-01895,2023-12-27,Electronics,Product C,136.62,122.1,APAC,14.52000000000001,-12.803999999999991,-0.0937
TXN-01896,2023-02-28,Software,Product C,292.57,57.53,EMEA,235.04,176.52599999999998,0.6034
TXN-01897,2023-05-11,Electronics,Product B,2885.21,905.55,North America,1979.66,1402.618,0.4861
TXN-01898,2023-07-21,Software,Product A,4106.5,672.05,EMEA,3434.45,2613.1499999999996,0.6363
TXN-01899,2023-08-31,Consulting,Product C,1667.36,882.21,EMEA,785.1499999999999,451.6779999999999,0.2709
TXN-01900,2023-02-04,Hardware,Product A,0.0,532.76,Unknown,-532.76,-532.76,0.0
TXN-01901,2023-04-03,Software,Product A,3001.92,337.79,APAC,2664.13,2063.746,0.6875
TXN-01902,2023-07-26,Hardware,Product B,1407.35,1381.4,EMEA,25.949999999999818,-255.52000000000015,-0.1816
TXN-01903,2023-12-19,Software,Product A,181.71,1034.0,APAC,-852.29,-888.632,-4.8904
TXN-01904,2023-11-28,Electronics,Product A,3689.38,408.31,APAC,3281.07,2543.194,0.6893
TXN-01905,2023-11-01,Electronics,Product C,3146.97,645.98,APAC,2500.99,1871.5959999999998,0.5947
TXN-01906,2023-12-16,Software,Product B,2924.74,1187.7,APAC,1737.0399999999997,1152.0919999999996,0.3939
TXN-01907,2023-08-01,Hardware,Product A,3721.34,153.74,APAC,3567.6000000000004,2823.3320000000003,0.7587
TXN-01908,2023-06-08,Consulting,Product C,3392.39,303.43,EMEA,3088.96,2410.482,0.7106
TXN-01909,2023-01-24,Consulting,Product B,1069.12,155.76,APAC,913.3599999999999,699.536,0.6543
TXN-01910,2023-10-20,Electronics,Product B,1794.78,1626.51,North America,168.26999999999998,-190.68600000000004,-0.1062
TXN-01911,2023-01-04,Consulting,Product C,674.25,1507.29,EMEA,-833.04,-967.89,-1.4355
TXN-01912,2023-08-08,Electronics,Product C,692.79,1509.09,EMEA,-816.3,-954.858,-1.3783
TXN-01913,2023-12-30,Consulting,Product C,3397.17,1435.49,EMEA,1961.68,1282.246,0.3774
TXN-01914,2023-01-20,Software,Product C,4300.07,1342.08,APAC,2957.99,2097.9759999999997,0.4879
TXN-01915,2023-06-01,Electronics,Product C,4815.53,959.21,North America,3856.3199999999997,2893.214,0.6008
TXN-01916,2023-02-19,Electronics,Product A,3160.32,1288.13,APAC,1872.19,1240.126,0.3924
TXN-01917,2023-06-26,Software,Product A,961.3,86.34,EMEA,874.9599999999999,682.6999999999999,0.7102
TXN-01918,2023-04-06,Electronics,Product B,572.97,1246.71,EMEA,-673.74,-788.3340000000001,-1.3759
TXN-01919,2023-04-15,Consulting,Product A,4073.61,1557.98,EMEA,2515.63,1700.908,0.4175
TXN-01920,2023-09-07,Consulting,Product A,2914.84,1005.71,EMEA,1909.13,1326.162,0.455
TXN-01921,2023-04-27,Electronics,Product A,3110.51,721.45,APAC,2389.0600000000004,1766.9580000000003,0.5681
TXN-01922,2023-12-20,Consulting,Product C,3918.24,562.08,North America,3356.16,2572.5119999999997,0.6565
TXN-01923,2023-08-16,Hardware,Product B,3531.22,1289.18,North America,2242.04,1535.7959999999998,0.4349
TXN-01924,2023-03-07,Electronics,Product B,4180.57,1388.67,EMEA,2791.8999999999996,1955.7859999999996,0.4678
TXN-01925,2023-12-01,Software,Product B,328.26,1743.23,North America,-1414.97,-1480.622,-4.5105
TXN-01926,2023-09-19,Hardware,Product B,3750.23,691.24,EMEA,3058.99,2308.9439999999995,0.6157
TXN-01927,2023-10-22,Electronics,Product A,4261.72,1541.85,EMEA,2719.8700000000003,1867.5260000000003,0.4382
TXN-01928,2023-08-31,Software,Product A,1466.37,1127.1,North America,339.27,45.99599999999998,0.0314
TXN-01929,2023-07-05,Consulting,Product C,3220.21,1766.84,EMEA,1453.3700000000001,809.3280000000001,0.2513
TXN-01930,2023-09-03,Software,Product B,1605.1,1060.35,North America,544.75,223.73000000000002,0.1394
TXN-01931,2023-05-05,Hardware,Product A,4791.96,1040.08,EMEA,3751.88,2793.4880000000003,0.583
TXN-01932,2023-09-25,Consulting,Product A,215.45,1159.98,North America,-944.53,-987.62,-4.584
TXN-01933,2023-05-11,Electronics,Product C,2919.97,1501.14,EMEA,1418.8299999999997,834.8359999999997,0.2859
TXN-01934,2023-08-25,Consulting,Product C,874.19,1929.73,North America,-1055.54,-1230.378,-1.4074
TXN-01935,2023-01-18,Electronics,Product C,3575.49,156.39,EMEA,3419.1,2704.002,0.7563
TXN-01936,2023-02-09,Electronics,Product A,920.66,116.33,EMEA,804.3299999999999,620.1979999999999,0.6736
TXN-01937,2023-01-21,Software,Product A,1215.15,1875.73,EMEA,-660.5799999999999,-903.6099999999999,-0.7436
TXN-01938,2023-08-13,Software,Product C,2497.14,1064.45,North America,1432.6899999999998,933.2619999999998,0.3737
TXN-01939,2023-12-21,Software,Product B,4578.43,1233.66,APAC,3344.7700000000004,2429.0840000000003,0.5305
TXN-01940,2023-10-09,Hardware,Product C,1097.99,970.02,EMEA,127.97000000000003,-91.62799999999999,-0.0835
TXN-01941,2023-01-08,Hardware,Product C,763.99,196.38,EMEA,567.61,414.812,0.543
TXN-01942,2023-04-10,Software,Product C,3806.94,1538.5,North America,2268.44,1507.0520000000001,0.3959
TXN-01943,2023-08-28,Hardware,Product C,2528.07,1496.98,EMEA,1031.0900000000001,525.4760000000001,0.2079
TXN-01944,2023-03-28,Consulting,Product A,4563.34,630.29,EMEA,3933.05,3020.382,0.6619
TXN-01945,2023-10-25,Consulting,Product B,775.74,619.42,EMEA,156.32000000000005,1.1720000000000255,0.0015
TXN-01946,2023-01-14,Hardware,Product C,3247.34,1677.3,EMEA,1570.0400000000002,920.5720000000001,0.2835
TXN-01947,2023-11-30,Hardware,Product B,1202.75,153.99,APAC,1048.76,808.21,0.672
TXN-01948,2023-01-02,Consulting,Product B,825.96,1763.4,APAC,-937.44,-1102.632,-1.335
TXN-01949,2023-10-20,Electronics,Product B,3432.98,520.76,EMEA,2912.2200000000003,2225.6240000000003,0.6483
TXN-01950,2023-11-21,Consulting,Product C,0.0,1190.04,EMEA,-1190.04,-1190.04,0.0
TXN-01951,2023-02-10,Consulting,Product A,3786.4,1872.63,EMEA,1913.77,1156.4899999999998,0.3054
TXN-01952,2023-11-14,Hardware,Product C,1581.84,1359.46,APAC,222.37999999999988,-93.98800000000011,-0.0594
TXN-01953,2023-11-12,Consulting,Product B,2267.46,834.72,APAC,1432.74,979.248,0.4319
TXN-01954,2023-04-21,Hardware,Product B,2057.08,1382.17,North America,674.9099999999999,263.49399999999986,0.1281
TXN-01955,2023-01-14,Hardware,Product A,4921.24,694.52,North America,4226.719999999999,3242.4719999999993,0.6589
